angle,correction,derived,rotát-ion,x_pos,y_pos,p,i,d,bat,time
64.600704231, -75.67668154149719, 0.46321102657102226, 65.14590765203246, 21.015445932029, 46.13875289209367, -10.358864999616898, -64.91765585523603, -0.40016068664425575, 7.69575, 1.453413963317871
65.70861842099998, -72.88174402767326, 0.44195295622236036, 66.15682625884351, 20.21173128646093, 46.492659488382216, -8.515948919026997, -65.1417597741578, 0.7759646655115375, 7.7242500000000005, 1.4695239067077637
66.839110971, -69.72596629098709, 0.4216722494327092, 67.13619712443918, 19.427095267696664, 46.85022767459038, -5.644636915344449, -65.2903028508774, 1.2089734752347567, 7.71, 1.4853529930114746
67.911537504, -69.75005031181136, 0.40077876848838734, 68.16013520176172, 18.60068800178613, 47.1812557653544, -4.723356257472759, -65.41460169975826, 0.3879076454196593, 7.528875, 1.5013444423675537
69.052517432, -68.60050615573422, 0.3790519772978522, 69.24068783338436, 17.72215094716349, 47.500317871628134, -3.5752376263027372, -65.50868690045044, 0.48341837101895635, 7.720875, 1.517395257949829
70.120863746, -70.09548488796635, 0.3572172288507946, 70.3423968804942, 16.81992553995864, 47.800846736269385, -4.209129555389964, -65.61945346769755, -0.2669018648788324, 7.72725, 1.5333807468414307
71.06628245499999, -73.25754380447164, 0.33637247758743516, 71.408477197281, 15.940953936442313, 48.093846767014064, -6.501700103339175, -65.79055083883806, -0.9652928622944046, 7.719, 1.5494906902313232
72.40375869799999, -64.4476033193816, 0.31617262042562977, 72.45447180413787, 15.073177205784283, 48.36905910611711, -0.9635490166196661, -65.81590739190699, 2.3318530891450564, 7.66575, 1.565847635269165
73.32317169999999, -73.39383158579032, 0.29406026909320004, 73.61348548338131, 14.105782952449971, 48.66306996058266, -5.515961884245115, -65.96106428359765, -1.9168054179475575, 7.647375, 1.581538200378418
74.707665704, -65.86021595135536, 0.2719104007502211, 74.7884534107203, 13.119182461496862, 48.90359901773209, -1.534966427685717, -66.00145813695781, 1.6762086132881677, 7.713375, 1.5975205898284912
75.68173959399999, -71.74741202616771, 0.2509194550684568, 75.91418525010808, 12.168744203434905, 49.13787063367943, -4.416467466053589, -66.11768096501186, -1.2132635951022621, 7.7231250000000005, 1.6133685111999512
76.695193681, -75.57963335634301, 0.22890410420147028, 77.10688523155258, 11.156648869266341, 49.35651298972608, -7.822139460498931, -66.32352674028814, -1.4339671555559335, 7.722, 1.629526138305664
77.61037308, -79.46181632843762, 0.20876710130613346, 78.20789387972982, 10.218059361893523, 49.57094563584869, -11.352895194866605, -66.62228714015305, -1.4866339934179678, 7.6773750000000005, 1.6454582214355469
79.16573618299999, -65.30194844195596, 0.18910474599043345, 79.29154809935059, 9.290578100615555, 49.76075095595901, -2.390426410661391, -66.68519309832834, 3.7736710670337743, 7.693125, 1.6614103317260742
80.510078977, -63.457613075652816, 0.1686111543359791, 80.42931226093198, 8.313214690672638, 49.94863329847537, 1.5345676052925086, -66.64480974029433, 1.6526290593490103, 7.689, 1.6774981021881104
81.684150122, -63.33976143819413, 0.14872895245567203, 81.54047077543112, 7.355539232929438, 50.10896861506772, 2.7299075848088705, -66.57297006700989, 0.5033010440068892, 7.458, 1.6934304237365723
82.715822185, -67.81726733204432, 0.12776109431470753, 82.7192717301812, 6.336548631084959, 50.206730548775994, -0.06554135844302778, -66.5746948396005, -1.1770311340007993, 7.70775, 1.7095136642456055
83.63822597399998, -74.52753974492195, 0.10636744169708098, 83.9284238382462, 5.288538880191716, 50.29520363816205, -5.513759420678255, -66.7197937717236, -2.2939865525200958, 7.7227500000000004, 1.7254571914672852
84.96209130199998, -68.61940533029149, 0.08545616412055732, 85.11558928281953, 4.257291502669894, 50.38611366128454, -2.91646163557148, -66.79654276213338, 1.093599067413379, 7.684125, 1.7414212226867676
86.01812425699998, -72.68039970456583, 0.0650748298818077, 86.27673664932685, 3.246873934098595, 50.4887513191726, -4.913635454210478, -66.92584895829683, -0.8409152920585257, 7.71975, 1.7574729919433594
87.25653042699999, -68.27545455606918, 0.045744839444622244, 87.38083969014134, 2.2848525913519424, 50.52678497760077, -2.361875999685765, -66.9880035898675, 1.07442503348409, 7.6080000000000005, 1.7735047340393066
88.347052294, -55.52497458008311, 0.0355083193082183, 87.96637757019441, 1.7742977643158397, 50.57710574996972, 7.232819752306085, -66.79766622796471, 4.039871895575516, 7.715625, 1.7894227504730225
88.347052294, -72.32334195899041, 0.027281999492110603, 88.43724421911203, 1.3635926029005603, 50.58157925272776, -1.7136465771287135, -66.84276219052073, -3.766933191340968, 7.715625, 1.790395975112915
89.285757513, -71.22284248322273, 0.009228327154621026, 89.47127081094902, 0.461396711411048, 50.596855014200855, -3.524752661031556, -66.93551883949524, -0.7625709826959337, 7.703250000000001, 1.8055214881896973
